# t (s)	mx ()	my ()	mz ()	E_total (J)
1.2250031211313158e-08	5.706001e-07	0.050317205	-7.9257925e-06	-1.2482462e-16
1.2500075618234585e-08	-1.5914935e-06	0.050317187	-7.3655087e-06	-1.2482457e-16
1.275013497662629e-08	-1.3009135e-06	0.05031721	-5.891648e-06	-1.2482456e-16
1.3000006105981346e-08	6.922576e-07	0.050317235	-5.587123e-06	-1.2482457e-16
1.3250008695798183e-08	1.2059859e-06	0.050317198	-6.5447525e-06	-1.2482465e-16
1.3500046165954052e-08	-8.638922e-07	0.050317183	-6.746487e-06	-1.2482456e-16
1.3750085446594576e-08	-2.6393604e-06	0.05031717	-5.0791828e-06	-1.2482455e-16
1.400015710340908e-08	-1.7271631e-06	0.050317176	-2.9940497e-06	-1.248246e-16
1.4250001148936371e-08	3.03336e-07	0.05031715	-2.3887374e-06	-1.2482457e-16
1.4500135732795648e-08	3.1801406e-07	0.050317116	-2.8113886e-06	-1.2482459e-16
1.4750043705837131e-08	-1.8444949e-06	0.05031712	-2.1685253e-06	-1.2482453e-16
1.5000029770321754e-08	-3.058648e-06	0.05031714	1.3438138e-07	-1.2482455e-16
1.5250090575976964e-08	-1.512658e-06	0.05031715	2.2682277e-06	-1.2482452e-16
1.5500167602554804e-08	4.8301763e-07	0.050317127	2.664436e-06	-1.2482459e-16
1.57501523924017e-08	3.6592194e-08	0.050317135	2.2896854e-06	-1.2482456e-16
1.6000139725500196e-08	-2.051416e-06	0.05031716	3.1924249e-06	-1.248245e-16
1.6250071970654252e-08	-2.5884838e-06	0.050317176	5.4024567e-06	-1.2482459e-16
1.6500033383835967e-08	-5.3429585e-07	0.050317142	6.8768586e-06	-1.2482459e-16
1.675011293138979e-08	1.2464951e-06	0.050317142	6.4795668e-06	-1.2482456e-16
1.700003660329202e-08	3.669411e-07	0.05031717	5.65453e-06	-1.2482449e-16
1.7250049783828746e-08	-1.5799591e-06	0.05031716	6.259246e-06	-1.2482449e-16
1.7500124289261564e-08	-1.4375743e-06	0.05031715	7.784908e-06	-1.2482453e-16
1.7750037656551247e-08	8.979391e-07	0.05031714	8.107966e-06	-1.248245e-16
1.8000098680881982e-08	2.2459824e-06	0.05031716	6.6292287e-06	-1.2482447e-16
1.8250038520787514e-08	8.9835544e-07	0.05031716	5.1836532e-06	-1.2482441e-16
1.8500078602708304e-08	-8.6598584e-07	0.050317146	5.3015624e-06	-1.2482445e-16
1.8750002556327206e-08	-1.6637865e-07	0.05031714	5.974336e-06	-1.2482443e-16
1.9000005619393458e-08	2.1926687e-06	0.050317157	5.1463735e-06	-1.2482444e-16
1.9250016161333067e-08	2.8900058e-06	0.05031716	2.8177824e-06	-1.2482431e-16
1.950007706920795e-08	1.0750518e-06	0.050317142	1.0603125e-06	-1.2482433e-16
1.975010148214298e-08	-4.668268e-07	0.05031713	9.710138e-07	-1.2482432e-16
2.0000036067323266e-08	6.629933e-07	0.050317153	1.0933659e-06	-1.2482431e-16
2.0250080486895957e-08	2.7846486e-06	0.050317153	-3.9420345e-07	-1.2482425e-16
2.050000320462418e-08	2.740829e-06	0.050317124	-2.9174848e-06	-1.2482427e-16
2.0750108104795067e-08	5.543084e-07	0.050317124	-4.343878e-06	-1.2482425e-16
2.1000142829548948e-08	-6.9508224e-07	0.05031714	-4.0771743e-06	-1.2482425e-16
2.125006218924394e-08	7.6402245e-07	0.050317176	-3.934882e-06	-1.2482424e-16
2.1500006250348796e-08	2.5122558e-06	0.050317172	-5.393516e-06	-1.2482419e-16
2.1750011726707338e-08	1.753758e-06	0.050317153	-7.376183e-06	-1.2482423e-16
2.200008019044855e-08	-6.1751416e-07	0.050317194	-7.821105e-06	-1.2482417e-16
2.2250043408819073e-08	-1.4267051e-06	0.05031722	-6.7238916e-06	-1.2482419e-16
2.250004377704417e-08	3.0867542e-07	0.0503172	-6.1110477e-06	-1.2482419e-16
2.275014267254055e-08	1.647353e-06	0.050317172	-7.044294e-06	-1.2482423e-16
2.3000129489543227e-08	3.1423542e-07	0.050317194	-8.019534e-06	-1.2482417e-16
2.3250040382001714e-08	-1.9886713e-06	0.0503172	-7.2079897e-06	-1.2482417e-16
2.350012976232103e-08	-2.1719611e-06	0.0503172	-5.191673e-06	-1.2482415e-16
2.3750076570837975e-08	-1.7935855e-07	0.050317183	-4.100691e-06	-1.2482417e-16
2.4000030352153954e-08	7.5479545e-07	0.050317187	-4.4726244e-06	-1.2482419e-16
2.4250146770491155e-08	-9.3650664e-07	0.050317224	-4.4901262e-06	-1.2482415e-16
2.450012656562674e-08	-2.9237901e-06	0.050317217	-2.6999821e-06	-1.248242e-16
2.4750004862429612e-08	-2.3682585e-06	0.050317205	-2.1132556e-07	-1.2482414e-16
2.500014950581845e-08	-1.822248e-07	0.050317187	9.245222e-07	-1.248242e-16
2.5250033386184196e-08	3.6728292e-07	0.05031721	6.9271437e-07	-1.2482415e-16
2.5500159124722287e-08	-1.5037634e-06	0.05031722	1.1296705e-06	-1.2482414e-16
2.575014386022362e-08	-3.0010353e-06	0.050317224	3.239675e-06	-1.2482414e-16
2.600007246680006e-08	-1.7072512e-06	0.050317217	5.4615193e-06	-1.2482419e-16
2.625015216006123e-08	5.4016465e-07	0.050317228	5.9509275e-06	-1.2482416e-16
2.6500084932979444e-08	6.327298e-07	0.05031724	5.2867153e-06	-1.2482412e-16
2.6750136933039735e-08	-1.3167321e-06	0.05031723	5.5785613e-06	-1.248241e-16
2.7000104225455157e-08	-2.21335e-06	0.05031724	7.293766e-06	-1.2482416e-16
2.7250145546898753e-08	-3.5006298e-07	0.050317228	8.560744e-06	-1.2482419e-16
2.7500126797955953e-08	1.7330933e-06	0.05031723	7.911271e-06	-1.2482412e-16
2.775014666026297e-08	1.3072232e-06	0.050317224	6.462444e-06	-1.2482408e-16
2.8000101393938793e-08	-6.78438e-07	0.050317217	6.240715e-06	-1.2482414e-16
2.825008396311547e-08	-1.0200175e-06	0.050317228	7.1922213e-06	-1.2482415e-16
2.850002728902614e-08	1.1649182e-06	0.050317224	7.2589787e-06	-1.2482411e-16
2.875014860987125e-08	2.8301238e-06	0.0503172	5.4493817e-06	-1.2482411e-16
2.900002790143881e-08	1.7880141e-06	0.050317198	3.3444708e-06	-1.2482404e-16
2.9250107748274826e-08	-1.9687778e-07	0.050317217	2.7565522e-06	-1.2482412e-16
2.9500094394366754e-08	-5.645635e-08	0.050317194	3.093156e-06	-1.248241e-16
2.975014544955128e-08	2.1828853e-06	0.050317176	2.2577156e-06	-1.2482408e-16
3.000005948354305e-08	3.2449627e-06	0.050317172	-1.9550323e-07	-1.2482404e-16
3.025009939260224e-08	1.5861557e-06	0.050317187	-2.3596938e-06	-1.248241e-16
3.0500131895266855e-08	-3.4076194e-07	0.0503172	-2.754114e-06	-1.248241e-16
3.075002291418844e-08	2.6272568e-07	0.050317187	-2.4973262e-06	-1.2482403e-16
3.100011646380195e-08	2.3473608e-06	0.05031717	-3.5847318e-06	-1.2482403e-16
3.125015548905017e-08	2.7166507e-06	0.050317183	-5.901131e-06	-1.24824e-16
3.150014160984881e-08	5.7451e-07	0.050317194	-7.3654e-06	-1.2482408e-16
3.1750132418223185e-08	-1.1479253e-06	0.050317187	-6.941557e-06	-1.2482402e-16
3.2000080627398086e-08	-1.0013443e-07	0.050317157	-6.204627e-06	-1.2482406e-16
3.2250109503873436e-08	1.7640912e-06	0.050317153	-6.934404e-06	-1.2482406e-16
3.250004999811903e-08	1.4600115e-06	0.05031718	-8.476864e-06	-1.248241e-16
3.275005345082713e-08	-9.401407e-07	0.050317183	-8.6949085e-06	-1.2482407e-16
3.300008988629987e-08	-2.208369e-06	0.05031716	-7.142804e-06	-1.2482402e-16
3.3250156917008146e-08	-7.007181e-07	0.050317165	-5.7280063e-06	-1.2482402e-16
3.350013657247196e-08	9.3399547e-07	0.050317176	-5.8867713e-06	-1.2482403e-16
3.375007885338627e-08	7.217369e-08	0.05031716	-6.4697592e-06	-1.2482408e-16
3.400002832061737e-08	-2.2907632e-06	0.050317135	-5.467805e-06	-1.2482403e-16
3.425005028726495e-08	-2.886084e-06	0.05031713	-3.022389e-06	-1.2482404e-16
3.450002729049975e-08	-9.498944e-07	0.05031713	-1.2532148e-06	-1.2482406e-16
3.475000827360946e-08	4.6595613e-07	0.050317127	-1.1418083e-06	-1.2482411e-16
3.500010269229663e-08	-8.19548e-07	0.050317127	-1.1165575e-06	-1.2482408e-16
3.5250054489134957e-08	-2.888317e-06	0.050317124	5.687367e-07	-1.2482402e-16
3.550015654509272e-08	-2.7093063e-06	0.050317146	3.205321e-06	-1.2482407e-16
3.57501440842141e-08	-4.3694862e-07	0.050317146	4.6258624e-06	-1.2482406e-16
3.6000096747403604e-08	6.856708e-07	0.05031714	4.395138e-06	-1.2482407e-16
3.625012498059895e-08	-9.0302825e-07	0.050317135	4.3979558e-06	-1.2482404e-16
3.6500151328240065e-08	-2.5602808e-06	0.050317157	6.0213697e-06	-1.2482406e-16
3.6750090214871934e-08	-1.613434e-06	0.050317157	8.039691e-06	-1.2482408e-16
3.700005169238523e-08	7.805044e-07	0.050317146	8.416284e-06	-1.2482407e-16
3.725001236399084e-08	1.4562388e-06	0.050317153	7.3095885e-06	-1.2482407e-16
3.7500021391577047e-08	-3.7116465e-07	0.05031716	6.7986143e-06	-1.2482398e-16
3.775001557186202e-08	-1.5742189e-06	0.050317187	7.8097255e-06	-1.2482406e-16
3.800009602228672e-08	-4.5708042e-08	0.050317172	8.704879e-06	-1.2482404e-16
3.825008220555853e-08	2.2156905e-06	0.05031716	7.755756e-06	-1.2482404e-16
3.850004450853474e-08	2.263143e-06	0.05031716	5.6828153e-06	-1.2482398e-16
3.8750000540197465e-08	2.2885644e-07	0.050317187	4.620552e-06	-1.2482403e-16
3.90000119835418e-08	-5.612417e-07	0.05031716	4.9722194e-06	-1.2482407e-16
3.925015869481913e-08	1.305056e-06	0.05031714	4.818548e-06	-1.24824e-16
3.9500162443267636e-08	3.1778857e-06	0.050317153	2.833063e-06	-1.2482403e-16
3.975014818158093e-08	2.4640283e-06	0.05031716	2.6529486e-07	-1.2482399e-16
4.000014830007116e-08	2.8637155e-07	0.05031716	-8.5982407e-07	-1.2482408e-16
4.025013790714699e-08	-9.857986e-08	0.050317157	-7.162853e-07	-1.2482408e-16
4.050005151375927e-08	1.8783256e-06	0.050317183	-1.3572519e-06	-1.2482406e-16
4.075001693705828e-08	3.2248738e-06	0.050317187	-3.6443905e-06	-1.2482406e-16
4.1000107519996624e-08	1.7590588e-06	0.050317217	-5.9057365e-06	-1.2482406e-16
4.1250149812451305e-08	-4.3231984e-07	0.050317194	-6.372224e-06	-1.248241e-16
4.150004152265133e-08	-3.7110897e-07	0.05031719	-5.7923794e-06	-1.2482404e-16
4.17500709532487e-08	1.5870439e-06	0.05031723	-6.242774e-06	-1.2482406e-16
4.2000103904732225e-08	2.3431353e-06	0.050317217	-8.058873e-06	-1.2482407e-16
4.2250004090376284e-08	2.9116828e-07	0.050317205	-9.2756745e-06	-1.248241e-16
4.250013805223551e-08	-1.6846616e-06	0.050317213	-8.5366855e-06	-1.2482404e-16
4.2750100059718544e-08	-1.097307e-06	0.05031723	-7.1141394e-06	-1.2482408e-16
4.300008108652071e-08	8.33231e-07	0.05031724	-6.978566e-06	-1.2482403e-16
4.325004101588148e-08	1.0267565e-06	0.05031723	-7.9224865e-06	-1.2482403e-16
4.35000412055298e-08	-1.3188425e-06	0.05031721	-7.843213e-06	-1.2482404e-16
4.375001105005442e-08	-2.8438155e-06	0.050317228	-5.8771266e-06	-1.24824e-16
4.4000064749190455e-08	-1.6581743e-06	0.050317243	-3.7355314e-06	-1.2482399e-16
4.425011725108777e-08	2.5981697e-07	0.050317205	-3.1659279e-06	-1.2482404e-16
4.4500056293820456e-08	-6.7179684e-08	0.05031719	-3.4035877e-06	-1.2482403e-16
4.475008833636466e-08	-2.3787882e-06	0.050317198	-2.3471766e-06	-1.2482403e-16
4.500006992200239e-08	-3.249467e-06	0.0503172	2.8469347e-07	-1.2482398e-16
4.525008126894301e-08	-1.4857346e-06	0.050317183	2.4795531e-06	-1.2482399e-16
4.550012334083166e-08	3.6821774e-07	0.05031718	2.8871407e-06	-1.2482396e-16
4.575007789870739e-08	-4.3183215e-07	0.05031718	2.7667393e-06	-1.2482396e-16
4.600009372238616e-08	-2.4953276e-06	0.050317194	4.0788e-06	-1.2482396e-16
4.625001596524943e-08	-2.6361843e-06	0.0503172	6.5179306e-06	-1.2482398e-16
4.650000338684232e-08	-4.1237217e-07	0.050317194	7.945082e-06	-1.24824e-16
4.675000007131317e-08	1.190284e-06	0.05031721	7.5056337e-06	-1.2482399e-16
4.700009335454399e-08	-1.6097381e-08	0.05031723	6.8824943e-06	-1.24824e-16
4.725011748431587e-08	-1.78135e-06	0.050317217	7.760092e-06	-1.2482396e-16
4.7500004545206676e-08	-1.2544073e-06	0.050317194	9.298541e-06	-1.2482398e-16
4.775009724063476e-08	1.1829079e-06	0.0503172	9.399544e-06	-1.2482398e-16
4.800007118409543e-08	2.3094333e-06	0.050317198	7.768111e-06	-1.2482395e-16
4.8250132204596806e-08	6.968755e-07	0.05031719	6.392219e-06	-1.2482395e-16
4.850016180882817e-08	-8.064686e-07	0.05031717	6.5898894e-06	-1.2482396e-16
4.875003359570397e-08	2.4280004e-07	0.050317157	7.05253e-06	-1.24824e-16
4.900013979471061e-08	2.5996744e-06	0.050317194	5.852201e-06	-1.2482392e-16
4.925011051650071e-08	3.0361412e-06	0.050317176	3.284758e-06	-1.2482395e-16
4.950008043422817e-08	1.023203e-06	0.05031716	1.5038794e-06	-1.248239e-16
4.975008936191297e-08	-2.2175277e-07	0.050317165	1.3399124e-06	-1.2482394e-16
5.0000041888745264e-08	1.1788875e-06	0.050317187	1.1322714e-06	-1.2482388e-16
5.025014820924307e-08	3.203506e-06	0.050317187	-7.7616085e-07	-1.2482392e-16
5.050006952610806e-08	2.8391728e-06	0.05031717	-3.5205755e-06	-1.248239e-16
5.075014790025221e-08	5.214759e-07	0.05031715	-4.9521705e-06	-1.248239e-16
5.1000156311333316e-08	-4.1054128e-07	0.05031716	-4.790859e-06	-1.2482386e-16
5.125001330416436e-08	1.2110329e-06	0.050317183	-4.971244e-06	-1.2482384e-16
5.150012874351204e-08	2.7888545e-06	0.05031714	-6.7604674e-06	-1.2482388e-16
5.1750110773477684e-08	1.6533007e-06	0.05031713	-8.808103e-06	-1.2482384e-16
5.200000389299048e-08	-7.5346327e-07	0.050317157	-9.133437e-06	-1.2482386e-16
5.225015844387229e-08	-1.2308523e-06	0.05031717	-8.046302e-06	-1.2482383e-16
5.250004730826823e-08	5.6593575e-07	0.050317157	-7.64538e-06	-1.2482387e-16
5.275002639860873e-08	1.6725991e-06	0.050317157	-8.713116e-06	-1.248239e-16
5.300014433829201e-08	-5.0953506e-08	0.05031716	-9.522872e-06	-1.2482391e-16
5.325008210712813e-08	-2.2612974e-06	0.050317165	-8.427338e-06	-1.248238e-16
5.350011518197517e-08	-2.1417516e-06	0.050317172	-6.2982062e-06	-1.2482388e-16
5.375015682735773e-08	-1.4075586e-07	0.050317124	-5.2542036e-06	-1.2482382e-16
5.40000880288605e-08	5.150997e-07	0.050317127	-5.553148e-06	-1.2482386e-16
5.425012688783534e-08	-1.4963363e-06	0.05031714	-5.2156233e-06	-1.2482383e-16
5.450002406316732e-08	-3.2580754e-06	0.05031711	-3.0271574e-06	-1.2482382e-16
5.475007020759093e-08	-2.4225988e-06	0.0503171	-3.679232e-07	-1.2482388e-16
5.500011803814245e-08	-2.4256644e-07	0.050317116	7.8808176e-07	-1.2482387e-16
5.525010220671884e-08	-3.0677025e-08	0.05031712	7.56112e-07	-1.2482382e-16
5.5500098155435475e-08	-2.0686316e-06	0.050317124	1.6212464e-06	-1.2482376e-16
5.5750082182229457e-08	-3.2377843e-06	0.05031714	4.093539e-06	-1.2482382e-16
5.6000060286666784e-08	-1.7013073e-06	0.050317142	6.4038145e-06	-1.2482378e-16
5.625001149205736e-08	5.006647e-07	0.050317187	6.8861787e-06	-1.2482382e-16
5.6500119933133176e-08	2.6044435e-07	0.050317187	6.4097753e-06	-1.2482375e-16
5.675015749466709e-08	-1.691122e-06	0.050317165	7.035299e-06	-1.2482379e-16
5.7000000016623426e-08	-2.2257977e-06	0.050317187	8.93517e-06	-1.2482384e-16
5.725009208265466e-08	-1.4569547e-07	0.050317205	1.010483e-05	-1.2482383e-16
5.7500088553802675e-08	1.8304034e-06	0.050317198	9.310245e-06	-1.2482378e-16
5.7750099569230466e-08	1.0757667e-06	0.050317176	7.919398e-06	-1.2482378e-16
5.8000025690742916e-08	-7.734414e-07	0.050317176	7.860011e-06	-1.248238e-16
5.825005974045057e-08	-7.482686e-07	0.050317198	8.7446515e-06	-1.2482383e-16
5.850006391700293e-08	1.5956964e-06	0.050317213	8.4955045e-06	-1.2482382e-16
5.875004092926094e-08	3.0571573e-06	0.050317187	6.3910265e-06	-1.2482378e-16
5.900012013055446e-08	1.7212428e-06	0.050317187	4.2210927e-06	-1.2482387e-16
5.925012835223578e-08	-7.392754e-08	0.05031721	3.6271051e-06	-1.248238e-16
5.950012827685588e-08	4.246177e-07	0.050317224	3.7041577e-06	-1.2482384e-16
5.975004448309626e-08	2.7310932e-06	0.0503172	2.4222245e-06	-1.2482374e-16
6.000012697985387e-08	3.4810275e-06	0.050317194	-3.7973578e-07	-1.2482378e-16
6.025010754594102e-08	1.596285e-06	0.050317217	-2.6343087e-06	-1.2482375e-16
6.05000174912024e-08	-1.3245545e-07	0.050317224	-3.1093034e-06	-1.2482379e-16
6.075005089903285e-08	7.6978364e-07	0.050317213	-3.1628933e-06	-1.2482374e-16
6.100007603685521e-08	2.822419e-06	0.050317187	-4.688339e-06	-1.2482378e-16
6.125006818214888e-08	2.770951e-06	0.05031721	-7.246841e-06	-1.2482382e-16
6.150012218275975e-08	4.9117097e-07	0.050317217	-8.673993e-06	-1.2482374e-16
6.175013890611444e-08	-1.0027554e-06	0.050317205	-8.263804e-06	-1.2482376e-16
6.200004792684497e-08	2.7323384e-07	0.0503172	-7.754565e-06	-1.2482374e-16
6.225002185592579e-08	2.0025257e-06	0.050317205	-8.758849e-06	-1.2482378e-16
6.25000893969287e-08	1.2234541e-06	0.05031722	-1.0301308e-05	-1.248238e-16
6.275013251254474e-08	-1.2054824e-06	0.050317228	-1.02937765e-05	-1.2482382e-16
6.300015441435417e-08	-2.2306635e-06	0.050317217	-8.60263e-06	-1.2482378e-16
6.32500642668949e-08	-5.6330896e-07	0.05031721	-7.255836e-06	-1.2482382e-16
6.350008344365311e-08	8.575127e-07	0.05031723	-7.4517725e-06	-1.2482382e-16
6.37500083939116e-08	-4.2681836e-07	0.050317194	-7.779273e-06	-1.2482379e-16
6.400015911400101e-08	-2.7123913e-06	0.050317153	-6.366806e-06	-1.2482372e-16
6.425000719008644e-08	-3.0364681e-06	0.050317142	-3.6644935e-06	-1.2482376e-16
6.450004643811608e-08	-9.58828e-07	0.05031714	-1.8389659e-06	-1.2482376e-16
6.47500739903984e-08	1.4628706e-07	0.05031713	-1.6009808e-06	-1.2482379e-16
6.500002525286678e-08	-1.4155862e-06	0.050317105	-1.1737781e-06	-1.2482372e-16
6.525001563642548e-08	-3.3395763e-06	0.05031713	9.822845e-07	-1.2482375e-16
6.550004540112877e-08	-2.8242036e-06	0.05031717	3.8627063e-06	-1.2482378e-16
6.575000302034412e-08	-4.4924428e-07	0.050317183	5.3289805e-06	-1.2482371e-16
6.600011654796248e-08	2.9204963e-07	0.050317165	5.2518194e-06	-1.248237e-16
6.625000154194444e-08	-1.3854313e-06	0.05031718	5.643151e-06	-1.2482367e-16
6.650006863239951e-08	-2.8562204e-06	0.0503172	7.6258184e-06	-1.2482371e-16
6.675016488654784e-08	-1.5206776e-06	0.050317198	9.718591e-06	-1.2482371e-16
6.700007116128003e-08	9.162883e-07	0.050317172	9.997974e-06	-1.2482372e-16
6.725002151575008e-08	1.2061224e-06	0.05031717	8.925308e-06	-1.2482369e-16
6.750004944872036e-08	-5.8296285e-07	0.050317187	8.628585e-06	-1.2482374e-16
6.775008058896012e-08	-1.5761864e-06	0.050317183	9.755547e-06	-1.2482371e-16
6.800013188305424e-08	3.3198643e-07	0.050317172	1.0479689e-05	-1.2482369e-16
6.825001843682718e-08	2.5184097e-06	0.050317153	9.226041e-06	-1.2482367e-16
6.850006087955502e-08	2.2178228e-06	0.050317165	7.0286883e-06	-1.2482369e-16
6.8750005311542e-08	2.6326182e-07	0.050317187	5.988966e-06	-1.248237e-16
6.900011928801572e-08	-2.6689779e-07	0.050317165	6.2127547e-06	-1.248237e-16
6.925011141661302e-08	1.8896311e-06	0.050317146	5.670569e-06	-1.2482369e-16
6.950011542486917e-08	3.5693754e-06	0.050317153	3.248995e-06	-1.2482365e-16
6.975007948616955e-08	2.573648e-06	0.050317165	4.6686694e-07	-1.248237e-16
7.00001350344048e-08	4.522187e-07	0.050317135	-7.580085e-07	-1.2482365e-16
7.025007140186524e-08	3.5761772e-07	0.050317112	-8.619915e-07	-1.2482362e-16
7.050011462420633e-08	2.4951073e-06	0.0503171	-1.9685788e-06	-1.2482357e-16
7.075000031516589e-08	3.5078058e-06	0.050317116	-4.6606497e-06	-1.2482362e-16
7.100012938363136e-08	1.8280509e-06	0.0503171	-7.067973e-06	-1.2482365e-16
7.125010922590094e-08	-3.4684464e-07	0.05031709	-7.5838784e-06	-1.2482363e-16
7.150000453540387e-08	3.0836407e-08	0.050317112	-7.208586e-06	-1.248236e-16
7.175006436173953e-08	2.015132e-06	0.050317135	-8.024519e-06	-1.248236e-16
7.200003730826116e-08	2.3425175e-06	0.050317146	-1.003959e-05	-1.2482359e-16
7.225014984081817e-08	1.6834883e-07	0.05031714	-1.1193481e-05	-1.2482359e-16
7.250013166616396e-08	-1.7930656e-06	0.05031715	-1.0328727e-05	-1.2482359e-16
7.275011314820554e-08	-8.96674e-07	0.05031717	-8.953593e-06	-1.2482355e-16
7.300002501304951e-08	9.262183e-07	0.050317157	-8.950721e-06	-1.2482357e-16
7.32500371085798e-08	6.6840215e-07	0.050317135	-9.805019e-06	-1.2482363e-16
7.3500105355633e-08	-1.7110925e-06	0.05031713	-9.382909e-06	-1.2482362e-16
7.375008286269349e-08	-3.135719e-06	0.050317135	-7.0995634e-06	-1.2482357e-16
7.400009360659426e-08	-1.652618e-06	0.050317127	-4.851385e-06	-1.2482362e-16
7.425013130372864e-08	5.763236e-08	0.0503171	-4.2081965e-06	-1.2482359e-16
7.450013393398508e-08	-6.2896794e-07	0.05031709	-4.1246412e-06	-1.2482362e-16
7.475015216082195e-08	-2.940791e-06	0.050317135	-2.5696645e-06	-1.248236e-16
7.500008322620256e-08	-3.5579478e-06	0.050317142	4.4806438e-07	-1.2482357e-16
7.525004470366161e-08	-1.547246e-06	0.050317142	2.7922067e-06	-1.2482363e-16
7.550016022850215e-08	4.2200767e-08	0.050317146	3.3508647e-06	-1.2482363e-16
7.575014754732396e-08	-9.770879e-07	0.050317187	3.6074898e-06	-1.248236e-16
7.600006911978796e-08	-3.0153828e-06	0.05031721	5.391619e-06	-1.2482357e-16
7.625015678898147e-08	-2.7462825e-06	0.050317183	8.1076405e-06	-1.2482359e-16
7.650008760721645e-08	-3.8290756e-07	0.050317183	9.557659e-06	-1.2482358e-16
7.675009537221985e-08	9.733578e-07	0.0503172	9.173588e-06	-1.2482363e-16
7.700002941492775e-08	-3.5613266e-07	0.05031722	8.802197e-06	-1.2482353e-16
7.725015740691334e-08	-2.0356008e-06	0.0503172	9.95105e-06	-1.2482358e-16
7.750007308638606e-08	-1.027154e-06	0.050317205	1.1502288e-05	-1.2482362e-16
7.775006117168469e-08	1.4401934e-06	0.050317205	1.1377768e-05	-1.248236e-16
7.800007484629473e-08	2.318673e-06	0.050317224	9.609895e-06	-1.2482355e-16
7.825001032592402e-08	6.335072e-07	0.05031723	8.273125e-06	-1.2482353e-16
7.850001481031955e-08	-6.848836e-07	0.050317198	8.467761e-06	-1.2482357e-16
7.875013756982101e-08	8.097748e-07	0.050317205	8.641048e-06	-1.248236e-16
7.900009218026584e-08	3.076131e-06	0.050317213	6.9761277e-06	-1.248236e-16
7.925005940953721e-08	3.2264911e-06	0.050317224	4.1087105e-06	-1.2482357e-16
7.950001838983707e-08	1.1428153e-06	0.05031719	2.2137165e-06	-1.2482362e-16
7.975012362572549e-08	1.5442937e-07	0.050317194	1.8607486e-06	-1.2482359e-16
8.000002730197728e-08	1.8728086e-06	0.050317198	1.1816892e-06	-1.2482359e-16
8.025013586579252e-08	3.7107566e-06	0.050317187	-1.264377e-06	-1.2482353e-16
8.0500094098869e-08	3.0287342e-06	0.050317176	-4.309416e-06	-1.2482357e-16
8.075013185632718e-08	6.3961454e-07	0.050317153	-5.8541514e-06	-1.2482358e-16
8.100009732151382e-08	1.2689905e-08	0.050317183	-5.899234e-06	-1.2482357e-16
8.125003737783545e-08	1.7816802e-06	0.050317187	-6.5210734e-06	-1.2482353e-16
8.150012612347354e-08	3.0865265e-06	0.050317176	-8.708726e-06	-1.2482357e-16
8.175005419078172e-08	1.6267513e-06	0.05031719	-1.0871941e-05	-1.248236e-16
8.200006520261374e-08	-8.3854695e-07	0.05031723	-1.11319805e-05	-1.2482358e-16
8.225007490192518e-08	-9.764988e-07	0.050317224	-1.0109489e-05	-1.2482355e-16
8.250007077169457e-08	8.170192e-07	0.050317205	-9.941296e-06	-1.248235e-16
8.275013237916526e-08	1.5873271e-06	0.05031721	-1.1103695e-05	-1.2482358e-16
8.300003243231504e-08	-3.9638655e-07	0.050317205	-1.1719032e-05	-1.248236e-16
8.325006148322636e-08	-2.6221749e-06	0.050317187	-1.0301687e-05	-1.248236e-16
8.350011585679957e-08	-2.1300486e-06	0.05031716	-8.020726e-06	-1.2482359e-16
8.375011363697418e-08	-2.3259655e-07	0.050317142	-6.955212e-06	-1.2482363e-16
8.400013773469527e-08	9.332064e-08	0.050317135	-7.0588153e-06	-1.248236e-16
8.42501067853746e-08	-2.1003402e-06	0.050317157	-6.2620097e-06	-1.2482357e-16
8.450013541366785e-08	-3.750894e-06	0.050317135	-3.5735693e-06	-1.2482357e-16
8.475013340321033e-08	-2.5462452e-06	0.050317116	-6.4958226e-07	-1.2482355e-16
8.500008753321464e-08	-5.1982914e-07	0.050317146	6.6594646e-07	-1.2482357e-16
8.525005146101482e-08	-5.874252e-07	0.050317165	9.753487e-07	-1.2482357e-16
8.55000001630667e-08	-2.7425867e-06	0.05031716	2.3854864e-06	-1.2482354e-16
8.575002061211985e-08	-3.6121976e-06	0.050317142	5.321611e-06	-1.2482357e-16
8.600005124962347e-08	-1.7913464e-06	0.050317153	7.829883e-06	-1.2482359e-16
8.62500672984964e-08	2.9157806e-07	0.050317176	8.416067e-06	-1.2482354e-16
8.650014129926703e-08	-1.8044915e-07	0.050317176	8.21352e-06	-1.2482355e-16
8.675001639491699e-08	-2.160742e-06	0.05031714	9.244897e-06	-1.2482351e-16
8.700005984976922e-08	-2.2391368e-06	0.05031715	1.1376685e-05	-1.2482354e-16
8.725002835493015e-08	-4.7698534e-09	0.050317165	1.2484247e-05	-1.2482353e-16
8.75000532881665e-08	1.890714e-06	0.050317146	1.1578148e-05	-1.2482358e-16
8.775009979829258e-08	9.2368435e-07	0.050317153	1.0236176e-05	-1.2482357e-16
8.800000008794851e-08	-8.80963e-07	0.05031715	1.02889535e-05	-1.248236e-16
8.825008768049168e-08	-3.5913047e-07	0.050317176	1.1076602e-05	-1.248236e-16
8.850010176616085e-08	2.0443076e-06	0.05031716	1.0445877e-05	-1.2482355e-16
8.875001063644865e-08	3.3864396e-06	0.05031714	7.979653e-06	-1.2482359e-16
