# t (s)	mx ()	my ()	mz ()	E_total (J)
8.7250102881687e-08	0.000336719	0.049268615	-5.1544328e-05	-4.853916e-16
8.750005933454862e-08	0.00018968762	0.04924149	-8.889681e-05	-4.8539165e-16
8.775009875636477e-08	0.000103809325	0.04921293	-5.2653277e-06	-4.853917e-16
8.800006343308609e-08	0.0001819719	0.049193345	6.696022e-05	-4.8539165e-16
8.825009060961705e-08	0.00028334092	0.049193576	2.3767969e-05	-4.8539144e-16
8.850009944808577e-08	0.00024108538	0.049205832	-7.710441e-05	-4.8539165e-16
8.875006997127763e-08	6.3927924e-05	0.049209725	-0.00010044662	-4.853914e-16
8.900009299195498e-08	-4.839204e-05	0.049203858	-8.190602e-06	-4.8539165e-16
8.92501650597895e-08	2.6741687e-05	0.04919143	7.590904e-05	-4.8539144e-16
8.950004403484674e-08	0.00014547592	0.04917525	4.0986026e-05	-4.853913e-16
8.975003852738677e-08	0.00011472054	0.049167268	-5.7222787e-05	-4.8539144e-16
9.000012128508875e-08	-4.528149e-05	0.049163647	-7.5293e-05	-4.853915e-16
9.025010944962087e-08	-0.00011451071	0.04915551	2.6944228e-05	-4.853914e-16
9.050008018546953e-08	3.3728345e-05	0.049151085	0.0001253449	-4.853914e-16
9.075016558001693e-08	0.00026082242	0.04914823	9.292677e-05	-4.853912e-16
9.10000235645871e-08	0.00032509337	0.049139798	-3.856911e-05	-4.853914e-16
9.125000663625329e-08	0.00017498973	0.049133632	-0.00011438008	-4.853914e-16
9.150014451345668e-08	1.6585069e-05	0.049140047	-5.0578154e-05	-4.8539133e-16
9.175013835245334e-08	4.8751444e-05	0.049157392	6.242801e-05	-4.853913e-16
9.200000169173386e-08	0.00020956411	0.04917989	7.607242e-05	-4.8539133e-16
9.225008323830891e-08	0.0002658244	0.049199764	-2.0327225e-05	-4.8539133e-16
9.250004538419518e-08	0.00013530209	0.049208786	-9.123186e-05	-4.853913e-16
9.275009175079582e-08	-1.4758969e-05	0.04920533	-4.35405e-05	-4.853913e-16
9.300001270784516e-08	2.3431176e-06	0.049197894	5.5318473e-05	-4.853911e-16
9.325006637846232e-08	0.00015894332	0.049191967	7.5489996e-05	-4.8539133e-16
9.350008683009174e-08	0.000259225	0.0491769	-7.4641625e-06	-4.853913e-16
9.375014948755559e-08	0.0001762212	0.049154278	-8.32273e-05	-4.853913e-16
9.400008212375392e-08	2.8872992e-05	0.04912659	-4.9760278e-05	-4.853913e-16
9.425011583586124e-08	2.5331923e-05	0.049098313	4.256618e-05	-4.853915e-16
9.450003091723608e-08	0.00016590746	0.04907901	6.969801e-05	-4.853914e-16
9.475000407965911e-08	0.00026860792	0.049059913	1.6538195e-06	-4.8539133e-16
9.500014620605281e-08	0.00021155033	0.04904214	-7.259131e-05	-4.8539133e-16
9.525012242495098e-08	6.59566e-05	0.049037177	-6.284016e-05	-4.853914e-16
9.550008164794249e-08	3.232469e-07	0.049040284	1.8372572e-05	-4.853914e-16
9.575008189782805e-08	8.609447e-05	0.04904854	7.612217e-05	-4.853914e-16
9.600010577146129e-08	0.00020927664	0.049059756	4.6230365e-05	-4.853914e-16
9.625013499826708e-08	0.00022715716	0.04907568	-3.387056e-05	-4.853915e-16
9.650002679794669e-08	0.000120966426	0.0491046	-7.3803836e-05	-4.853914e-16
9.675009586542954e-08	1.11475365e-05	0.04913479	-2.3704162e-05	-4.853915e-16
9.700009586383408e-08	3.5033554e-05	0.049163993	6.594176e-05	-4.853915e-16
9.725015327346171e-08	0.00017814976	0.049193244	8.943955e-05	-4.8539133e-16
9.750006290429057e-08	0.00026778757	0.049215168	1.0835452e-05	-4.8539133e-16
9.775006724353669e-08	0.00018292076	0.049236685	-7.184799e-05	-4.8539144e-16
9.800011434394945e-08	3.4749773e-05	0.049259726	-4.8421596e-05	-4.853916e-16
9.825012760975365e-08	2.8964178e-05	0.049272828	4.8897175e-05	-4.8539144e-16
9.850009056154024e-08	0.00018580665	0.04927978	7.9070225e-05	-4.8539154e-16
9.875001160271966e-08	0.00029082864	0.049286395	-1.6911596e-05	-4.853917e-16
9.900010887484569e-08	0.00018480813	0.04929326	-0.0001265989	-4.8539165e-16
9.925001558556578e-08	-2.3235216e-05	0.04929676	-0.0001032613	-4.853915e-16
9.9500127544095e-08	-7.2552306e-05	0.049282778	4.2463816e-05	-4.853916e-16
9.975003293293649e-08	0.00011465476	0.049255203	0.00014148718	-4.853915e-16
1.0000011197708264e-07	0.0003235585	0.049226563	7.5199314e-05	-4.8539175e-16
1.0025000009565353e-07	0.0003000564	0.049198437	-7.8101286e-05	-4.8539175e-16
1.0050003021232115e-07	6.602992e-05	0.04917513	-0.00012937763	-4.853916e-16
